time,co2,motion,rms,Door_contact,window,power1,power2,power3,power5,power6,labels,sum_power,derivative_co2
0,406.15384615384613,0.0,0.0135,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-3.846153846153868
600,410.0,0.0,0.0135,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,2.5
1200,410.0,0.0,0.0135,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
1800,410.0,0.0,0.0135,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
2400,407.5,0.0,0.0134,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-2.5
3000,410.0,0.0,0.0134,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
3600,410.0,0.0,0.0134,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
4200,410.0,0.0,0.0133,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
4800,410.0,0.0,0.0133,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
5400,410.0,0.0,0.0133,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-4.285714285714278
6000,410.0,0.0,0.0132,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-3.3333333333333144
6600,410.0,0.0,0.0132,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-6.153846153846132
7200,414.2857142857143,0.0,0.0132,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-5.714285714285722
7800,413.3333333333333,0.0,0.0131,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-6.666666666666686
8400,416.15384615384613,0.0,0.0131,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-3.846153846153868
9000,420.0,0.0,0.0131,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
9600,420.0,0.0,0.013,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
10200,420.0,0.0,0.013,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
10800,420.0,0.0,0.013,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
11400,420.0,0.0,0.0129,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
12000,420.0,0.0,0.0129,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
12600,420.0,0.0,0.0129,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
13200,420.0,0.0,0.0128,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
13800,420.0,0.0,0.0128,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
14400,420.0,0.0,0.0128,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
15000,420.0,0.0,0.0127,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
15600,420.0,0.0,0.0127,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
16200,420.0,0.0,0.0127,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
16800,420.0,0.0,0.0131,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
17400,420.0,0.0,0.0131,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
18000,420.0,0.0,0.0131,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-4.444444444444457
18600,420.0,0.0,0.0131,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-12.30769230769232
19200,420.0,2.0,0.0131,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
19800,424.44444444444446,0.0,0.0131,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-5.555555555555543
20400,432.3076923076923,0.0,0.0131,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,2.307692307692321
21600,430.0,3.0,0.0131,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-50.45454545454544
22200,430.0,2.0,0.0134,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-71.73913043478262
22800,455.2631578947368,0.0,0.0134,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-140.29239766081872
23400,480.45454545454544,0.0,0.0134,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-184.36026936026934
24000,501.7391304347826,1.0,0.0133,1.0,0.0,13.0,0.0,0.0,23.0,23.0,0,59.0,-164.41471571906357
24600,595.5555555555555,3.0,0.0133,0.0,0.0,13.0,0.0,0.0,22.0,22.0,0,57.0,-87.6444444444445
25200,664.8148148148148,1.0,0.0133,0.0,0.0,13.0,0.0,0.0,18.0,18.0,0,49.0,-58.51851851851859
25800,666.1538461538462,1.0,0.0135,0.0,0.0,13.0,0.0,0.0,19.0,19.0,0,51.0,-79.56043956043948
26400,683.2,4.0,0.0135,0.0,0.0,13.0,0.0,0.0,18.0,18.0,0,49.0,-165.64615384615377
27000,723.3333333333334,0.0,0.0135,0.0,0.0,13.0,0.0,0.0,21.0,21.0,0,55.0,-188.66666666666663
27600,745.7142857142857,2.0,0.0137,0.0,0.0,13.0,0.0,0.0,23.0,23.0,0,59.0,-137.0857142857143
28200,848.8461538461538,3.0,0.0137,0.0,0.0,13.0,0.0,0.0,24.0,24.0,0,61.0,-84.48717948717956
28800,912.0,2.0,0.0137,0.0,0.0,13.0,0.0,0.0,29.0,29.0,0,71.0,122.0
29400,882.8,0.0,0.0227,0.0,0.0,13.0,0.0,0.0,26.0,26.0,0,65.0,68.18461538461531
30000,933.3333333333334,0.0,0.0227,0.0,0.0,13.0,0.0,0.0,20.0,20.0,0,53.0,70.9333333333334
30600,790.0,1.0,0.0227,0.0,0.0,13.0,0.0,0.0,21.0,21.0,0,55.0,-50.0
31200,814.6153846153846,2.0,0.0116,1.0,0.0,13.0,0.0,0.0,21.0,21.0,0,55.0,-21.63461538461536
31800,862.4,0.0,0.0116,0.0,0.0,13.0,0.0,0.0,19.0,19.0,0,51.0,-28.90434782608702
32400,840.0,3.0,0.0116,0.0,0.0,13.0,0.0,0.0,21.0,21.0,0,55.0,-58.888888888888914
33000,836.25,2.0,0.0254,0.0,0.0,13.0,0.0,0.0,21.0,21.0,0,55.0,-114.95000000000005
33600,891.304347826087,3.0,0.0254,0.0,0.0,13.0,0.0,0.0,23.0,23.0,0,59.0,-72.695652173913
34200,898.8888888888889,1.0,0.0254,0.0,0.0,13.0,0.0,0.0,19.0,19.0,0,51.0,-18.03418803418799
34800,951.2,3.0,0.0502,1.0,0.0,13.0,0.0,0.0,17.0,17.0,2,47.0,-77.49565217391296
35400,964.0,3.0,0.0502,0.0,0.0,13.0,0.0,0.0,30.0,30.0,2,73.0,-70.5454545454545
36000,916.9230769230769,5.0,0.0502,0.0,0.0,13.0,0.0,0.0,30.0,30.0,2,73.0,-150.27692307692314
36600,1028.695652173913,1.0,0.0279,0.0,0.0,13.0,0.0,0.0,29.0,29.0,1,71.0,-101.304347826087
37200,1034.5454545454545,2.0,0.0279,1.0,0.0,13.0,0.0,0.0,25.0,25.0,1,63.0,-7.854545454545587
37800,1067.2,0.0,0.0279,0.0,0.0,13.0,0.0,0.0,22.0,22.0,1,57.0,199.80869565217392
38400,1130.0,5.0,0.04,0.0,1.0,72.0,25.0,0.0,25.0,25.0,1.8,147.0,306.9565217391304
39000,1042.4,0.0,0.04,1.0,1.0,75.0,29.0,0.0,26.0,26.0,1.8,156.0,218.23333333333346
39600,867.3913043478261,0.0,0.04,1.0,1.0,74.0,26.0,0.0,24.0,24.0,1.8,148.0,97.39130434782612
40200,823.0434782608696,1.0,0.01,0.0,1.0,69.0,24.0,0.0,24.0,24.0,0.8,141.0,43.04347826086962
40800,824.1666666666666,1.0,0.01,0.0,1.0,70.0,27.0,0.0,23.0,23.0,0.8,143.0,14.166666666666629
41400,770.0,3.0,0.01,0.0,1.0,68.0,24.0,0.0,21.0,21.0,0.8,134.0,99.58333333333337
42000,780.0,1.0,0.0089,0.0,1.0,56.0,24.0,0.0,24.0,24.0,0,128.0,118.51851851851848
42600,810.0,2.0,0.0089,0.0,1.0,56.0,14.0,0.0,21.0,21.0,0,112.0,171.1111111111111
43200,670.4166666666666,1.0,0.0089,0.0,1.0,56.0,14.0,0.0,31.0,31.0,0,132.0,-42.08333333333337
43800,661.4814814814815,2.0,0.011,0.0,1.0,29.0,14.0,0.0,21.0,21.0,0.4,85.0,-8.518518518518476
44400,638.8888888888889,0.0,0.011,0.0,1.0,75.0,29.0,0.0,20.0,20.0,0.4,144.0,55.68888888888887
45000,712.5,4.0,0.011,0.0,1.0,78.0,28.0,0.0,24.0,24.0,0.4,154.0,89.90740740740739
45600,670.0,1.0,0.01,0.0,1.0,85.0,26.0,0.0,20.0,20.0,1,151.0,10.799999999999955
46200,583.2,3.0,0.01,1.0,1.0,69.0,30.0,0.0,21.0,21.0,1,141.0,-94.79999999999995
46800,622.5925925925926,1.0,0.01,0.0,1.0,70.0,28.0,0.0,26.0,26.0,1,150.0,-41.80740740740737
47400,659.2,2.0,0.0172,0.0,1.0,67.0,28.0,0.0,20.0,20.0,1.2,135.0,20.450000000000045
48000,678.0,0.0,0.0172,0.0,1.0,70.0,26.0,0.0,23.0,23.0,1.2,142.0,28.38461538461536
48600,664.4,1.0,0.0172,1.0,1.0,80.0,26.0,0.0,30.0,30.0,1.2,166.0,-0.21538461538466436
49200,638.75,1.0,0.0386,0.0,1.0,65.0,26.0,0.0,20.0,20.0,2,131.0,0.9722222222221717
49800,649.6153846153846,3.0,0.0386,0.0,1.0,66.0,27.0,0.0,22.0,22.0,2,137.0,14.230769230769283
50400,664.6153846153846,0.0,0.0386,0.0,1.0,71.0,28.0,0.0,22.0,22.0,2,143.0,19.61538461538464
51000,637.7777777777778,1.0,0.0661,0.0,1.0,65.0,28.0,0.0,24.0,24.0,3,141.0,1.4814814814815236
51600,635.3846153846154,3.0,0.0661,1.0,1.0,72.0,28.0,0.0,21.0,21.0,3,142.0,-20.03205128205127
52200,645.0,2.0,0.0661,0.0,1.0,70.0,26.0,0.0,18.0,18.0,3,132.0,55.799999999999955
52800,636.2962962962963,2.0,0.0661,0.0,1.0,66.0,27.0,0.0,23.0,23.0,3.7,139.0,95.0462962962963
53400,655.4166666666666,2.0,0.0661,0.0,1.0,30.0,16.0,0.0,26.0,26.0,3.7,98.0,151.01666666666665
54000,589.2,1.0,0.0558,0.0,1.0,69.0,30.0,0.0,24.0,24.0,3.5,147.0,88.29090909090911
54600,541.25,0.0,0.0558,0.0,1.0,71.0,45.0,0.0,22.0,22.0,3.5,160.0,53.25
55200,504.4,2.0,0.0558,0.0,1.0,67.0,31.0,0.0,0.0,0.0,3.5,98.0,28.566666666666663
55800,500.90909090909093,1.0,0.0356,0.0,1.0,68.0,33.0,0.0,0.0,0.0,2.3,101.0,36.909090909090935
56400,488.0,2.0,0.0356,0.0,1.0,68.0,27.0,0.0,0.0,0.0,2.3,95.0,23.0
57000,475.8333333333333,0.0,0.0356,0.0,1.0,83.0,46.0,0.0,0.0,0.0,2.3,129.0,-23.578431372549062
57600,464.0,1.0,0.0207,0.0,1.0,68.0,31.0,0.0,0.0,0.0,1.5,99.0,-23.69230769230768
58200,465.0,0.0,0.0207,0.0,0.0,69.0,26.0,0.0,0.0,0.0,1.5,95.0,-25.952380952380963
58800,499.4117647058824,0.0,0.0207,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.5,14.0,19.411764705882376
59400,487.6923076923077,0.0,0.031,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3,13.0,1.5811965811965933
60000,490.95238095238096,0.0,0.031,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3,13.0,3.1746031746031917
60600,480.0,0.0,0.031,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3,13.0,-17.0
61200,486.1111111111111,0.0,0.0493,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3,13.0,32.426900584795305
61800,487.77777777777777,0.0,0.0493,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3,13.0,56.57777777777778
62400,497.0,0.0,0.0493,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3,13.0,62.78947368421052
63000,453.6842105263158,0.0,0.016,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.6,13.0,20.350877192982466
63600,431.2,0.0,0.016,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.6,13.0,-6.981818181818198
64200,434.2105263157895,0.0,0.016,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.6,13.0,0.21052631578947967
64800,433.3333333333333,0.0,0.0328,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2,13.0,1.5686274509803866
65400,438.1818181818182,0.0,0.0328,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2,13.0,7.005347593582883
66000,434.0,0.0,0.0328,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2,13.0,-2.0
66600,431.7647058823529,0.0,0.0261,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,4.145658263305336
67200,431.1764705882353,0.0,0.0261,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,11.176470588235304
67800,436.0,0.0,0.0261,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,22.25
68400,427.6190476190476,0.0,0.0109,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,5.238095238095184
69000,420.0,0.0,0.0109,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,0.0
69600,413.75,0.0,0.0109,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,0.0
70200,422.3809523809524,0.0,0.0011,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
86400,407.77777777777777,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,10.555555555555543
87000,401.6666666666667,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,3.0
87600,397.3333333333333,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-1.3333333333333712
88200,397.22222222222223,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,1.5079365079365061
88800,398.6666666666667,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-4.060606060606062
89400,398.6666666666667,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-5.333333333333314
90000,395.7142857142857,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,5.714285714285722
90600,402.72727272727275,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,12.727272727272748
91200,404.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,9.714285714285722
91800,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-5.0
92400,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-5.0
93000,394.2857142857143,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-5.714285714285722
93600,395.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
94200,395.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-3.0
94800,400.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
95400,395.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-5.0
96000,398.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-2.8333333333333144
96600,400.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-1.6666666666666856
97200,400.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-0.7142857142857224
97800,400.8333333333333,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-2.0238095238095184
98400,401.6666666666667,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
99000,400.7142857142857,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-1.7857142857142776
99600,402.85714285714283,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,1.0389610389610198
100200,401.6666666666667,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-3.7878787878787534
100800,402.5,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-1.136363636363626
101400,401.8181818181818,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-10.324675324675354
102000,405.45454545454544,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-3.7121212121212466
102600,403.6363636363636,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-4.220779220779207
103200,412.14285714285717,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
103800,409.1666666666667,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-5.833333333333314
104400,407.85714285714283,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-7.142857142857167
105000,412.14285714285717,1.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-7.857142857142833
105600,415.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-1.0
106200,415.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-37.22222222222223
106800,420.0,1.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-57.14285714285717
107400,416.0,5.0,0.001,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-70.1904761904762
108000,452.22222222222223,2.0,0.001,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-44.92063492063494
108600,477.14285714285717,2.0,0.001,1.0,0.0,13.0,0.0,0.0,48.0,48.0,0,109.0,-12.232142857142833
109200,486.1904761904762,3.0,0.001,1.0,0.0,13.0,0.0,0.0,40.0,40.0,0,93.0,-24.285714285714278
109800,497.14285714285717,2.0,0.001,1.0,0.0,13.0,0.0,0.0,26.0,26.0,0,65.0,-13.383458646616532
110400,489.375,0.0,0.001,1.0,0.0,13.0,0.0,0.0,29.0,29.0,0,71.0,-67.09558823529414
111000,510.4761904761905,2.0,0.001,0.0,0.0,13.0,0.0,0.0,40.0,40.0,0,93.0,-23.61471861471864
111600,510.5263157894737,1.0,0.001,0.0,0.0,13.0,0.0,0.0,25.0,25.0,0,63.0,-2.10526315789474
112200,556.4705882352941,3.0,0.001,0.0,0.0,13.0,0.0,0.0,31.0,31.0,0,75.0,-50.05115089514061
112800,534.0909090909091,2.0,0.001,0.0,0.0,13.0,0.0,0.0,32.0,32.0,0,77.0,-59.61279461279457
113400,512.6315789473684,1.0,0.001,0.0,0.0,13.0,0.0,0.0,29.0,29.0,0,71.0,-148.13765182186228
114000,606.5217391304348,4.0,0.001,0.0,0.0,13.0,0.0,0.0,28.0,28.0,0,69.0,-111.6264090177134
114600,593.7037037037037,2.0,0.001,0.0,0.0,13.0,0.0,0.0,23.0,23.0,0,59.0,-175.87962962962968
115200,660.7692307692307,0.0,0.001,1.0,0.0,13.0,0.0,0.0,21.0,21.0,0,55.0,-141.1538461538462
115800,718.1481481481482,1.0,0.001,1.0,0.0,13.0,0.0,0.0,21.0,21.0,0,55.0,-171.1111111111111
116400,769.5833333333334,1.0,0.001,0.0,0.0,63.0,23.0,0.0,18.0,18.0,0,122.0,-268.19444444444446
117000,801.9230769230769,0.0,0.001,0.0,0.0,61.0,23.0,0.0,20.0,20.0,0,124.0,-385.676923076923
117600,889.2592592592592,1.0,0.001,0.0,0.0,72.0,27.0,0.0,24.0,24.0,0,147.0,-325.55555555555554
118200,1037.7777777777778,4.0,0.001,0.0,0.0,62.0,27.0,0.0,30.0,30.0,0,149.0,-147.77777777777783
118800,1187.6,3.0,0.001,0.0,0.0,61.0,25.0,0.0,19.0,19.0,0,124.0,-61.288888888889005
119400,1214.8148148148148,2.0,0.0196,0.0,0.0,65.0,26.0,0.0,23.0,23.0,1,137.0,75.19943019943025
120000,1185.5555555555557,0.0,0.0196,0.0,0.0,63.0,29.0,0.0,19.0,19.0,1,130.0,-52.90598290598291
120600,1248.888888888889,0.0,0.0196,0.0,0.0,59.0,25.0,0.0,23.0,23.0,1,130.0,-20.676328502415345
121200,1139.6153846153845,0.0,0.0426,0.0,0.0,60.0,25.0,0.0,18.0,18.0,1.3,121.0,-100.86080586080584
121800,1238.4615384615386,0.0,0.0426,0.0,0.0,60.0,26.0,0.0,22.0,22.0,1.3,130.0,62.46153846153857
122400,1269.5652173913043,1.0,0.0426,0.0,0.0,24.0,15.0,0.0,21.0,21.0,1.3,81.0,290.3652173913042
123000,1240.4761904761904,2.0,0.0173,1.0,0.0,24.0,15.0,0.0,21.0,21.0,1,81.0,327.7489177489176
123600,1176.0,2.0,0.0173,1.0,0.0,24.0,15.0,0.0,21.0,21.0,1,81.0,151.625
124200,979.2,0.0,0.0173,0.0,0.0,60.0,24.0,0.0,22.0,22.0,1,128.0,-139.26153846153852
124800,912.7272727272727,2.0,0.0259,0.0,0.0,62.0,24.0,0.0,16.0,16.0,1.5,118.0,-275.7342657342658
125400,1024.375,1.0,0.0259,0.0,0.0,14.0,0.0,0.0,24.0,24.0,1.5,62.0,-171.33928571428578
