time,co2,motion,rms,Door_contact,window,power1,power2,power3,power5,power6,labels,sum_power,derivative_co2
732000,474.0,0.0,0.2294,1.0,0.0,43.0,0.0,0.0,27.0,27.0,2,97.0,5.538461538461547
732600,474.2105263157895,0.0,0.2294,1.0,0.0,43.0,0.0,0.0,29.0,29.0,2,101.0,1.3533834586466469
733200,475.7142857142857,3.0,0.2271,1.0,0.0,44.0,0.0,0.0,31.0,31.0,2,106.0,3.3333333333333144
733800,468.46153846153845,3.0,0.2271,1.0,0.0,44.0,0.0,0.0,26.0,26.0,2,96.0,-10.427350427350461
734400,472.85714285714283,2.0,0.2271,1.0,0.0,44.0,0.0,0.0,24.0,24.0,2,92.0,-15.324675324675354
735000,472.3809523809524,4.0,0.2444,1.0,0.0,44.0,0.0,0.0,25.0,25.0,2.2,94.0,-28.14536340852129
735600,478.8888888888889,1.0,0.2444,1.0,0.0,44.0,0.0,0.0,20.0,20.0,2.2,84.0,-10.4444444444444
736200,488.1818181818182,4.0,0.2444,1.0,0.0,44.0,0.0,0.0,21.0,21.0,2.2,86.0,5.681818181818187
736800,500.5263157894737,5.0,0.2476,1.0,0.0,44.0,0.0,0.0,21.0,21.0,2,86.0,7.8596491228070136
737400,489.3333333333333,2.0,0.2476,1.0,0.0,44.0,0.0,0.0,20.0,20.0,2,84.0,-18.561403508771946
738000,482.5,3.0,0.2476,1.0,0.0,44.0,0.0,0.0,20.0,20.0,2,84.0,-33.05555555555554
738600,492.6666666666667,1.0,0.1278,1.0,0.0,44.0,0.0,0.0,20.0,20.0,1,84.0,-19.964912280701753
739200,507.89473684210526,3.0,0.1278,1.0,0.0,44.0,0.0,0.0,26.0,26.0,1,96.0,-12.938596491228111
739800,515.5555555555555,2.0,0.1278,1.0,0.0,44.0,0.0,0.0,20.0,20.0,1,84.0,-6.444444444444457
740400,512.6315789473684,3.0,0.0808,1.0,0.0,44.0,0.0,0.0,21.0,21.0,0.7,86.0,1.131578947368439
741000,520.8333333333334,0.0,0.0808,1.0,0.0,44.0,0.0,0.0,22.0,22.0,0.7,88.0,10.833333333333371
741600,522.0,1.0,0.0808,1.0,0.0,44.0,0.0,0.0,21.0,21.0,0.7,86.0,-9.904761904761926
742200,511.5,0.0,0.0992,1.0,0.0,44.0,0.0,0.0,23.0,23.0,1,90.0,-30.31818181818187
742800,510.0,1.0,0.0992,1.0,0.0,44.0,0.0,0.0,24.0,24.0,1,92.0,-26.111111111111086
743400,531.9047619047619,3.0,0.0992,1.0,0.0,44.0,0.0,0.0,31.0,31.0,1,106.0,-16.330532212885146
744000,541.8181818181819,1.0,0.0751,1.0,0.0,44.0,0.0,0.0,28.0,28.0,1,100.0,-12.943722943722946
744600,536.1111111111111,0.0,0.0751,1.0,0.0,44.0,0.0,0.0,26.0,26.0,1,96.0,-22.836257309941516
745200,548.2352941176471,2.0,0.0738,1.0,0.0,44.0,0.0,0.0,28.0,28.0,1,100.0,-6.050420168067262
745800,554.7619047619048,1.0,0.0738,1.0,0.0,44.0,0.0,0.0,27.0,27.0,1,98.0,3.809523809523853
746400,558.9473684210526,1.0,0.0738,1.0,0.0,44.0,0.0,0.0,26.0,26.0,1,96.0,29.899749373433565
747000,554.2857142857143,4.0,0.0791,1.0,0.0,44.0,0.0,0.0,28.0,28.0,1.3,100.0,46.91729323308277
747600,550.952380952381,3.0,0.0791,1.0,0.0,44.0,0.0,0.0,26.0,26.0,1.3,96.0,56.45238095238096
748200,529.047619047619,2.0,0.0791,1.0,0.0,44.0,0.0,0.0,26.0,26.0,1.3,96.0,45.889724310776955
748800,507.36842105263156,2.0,0.0789,1.0,0.0,44.0,0.0,0.0,27.0,27.0,1.7,98.0,29.273182957393487
749400,494.5,3.0,0.0789,1.0,0.0,44.0,0.0,0.0,25.0,25.0,1.7,94.0,21.642857142857167
750000,483.1578947368421,1.0,0.0789,1.0,0.0,44.0,0.0,0.0,21.0,21.0,1.7,86.0,10.0
750600,478.0952380952381,4.0,0.0791,1.0,0.0,44.0,0.0,0.0,22.0,22.0,2,88.0,8.809523809523796
751200,472.85714285714283,2.0,0.0791,1.0,0.0,44.0,0.0,0.0,21.0,21.0,2,86.0,7.14285714285711
751800,473.1578947368421,2.0,0.0791,1.0,0.0,44.0,0.0,0.0,34.0,34.0,2,112.0,0.0
752400,469.2857142857143,0.0,0.0883,0.0,0.0,44.0,0.0,0.0,26.0,26.0,2,96.0,11.785714285714278
753000,465.7142857142857,0.0,0.0883,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2,13.0,15.714285714285722
754200,457.5,0.0,0.0941,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.2,13.0,17.5
754800,450.0,0.0,0.0941,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.2,13.0,15.0
755400,447.5,0.0,0.0941,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.2,13.0,17.5
756000,440.0,0.0,0.0862,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2,13.0,10.0
756600,435.0,0.0,0.0862,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2,13.0,8.333333333333314
757200,430.0,0.0,0.0862,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2,13.0,10.0
757800,430.0,0.0,0.1036,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.2,13.0,13.333333333333314
758400,426.6666666666667,0.0,0.1036,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.2,13.0,10.0
759000,420.0,0.0,0.1036,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.2,13.0,0.0
759600,416.6666666666667,0.0,0.0741,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,0.0
760200,416.6666666666667,0.0,0.0741,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,0.0
760800,420.0,0.0,0.0741,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,0.0
777000,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
778200,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
778800,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
779400,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
780000,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
780600,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
781200,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
781800,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
782400,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
783000,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
783600,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
784200,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
784800,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
785400,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
786000,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
786600,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
787200,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
787800,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
788400,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
789000,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
789600,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
790200,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
790800,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
791400,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
792000,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
792600,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-20.0
793200,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
793800,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
794400,410.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,20.0
795000,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
795600,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
796200,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
796800,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
797400,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
798000,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
798600,390.0,1.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
799200,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
799800,390.0,2.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-23.846153846153868
800400,390.0,3.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-55.60000000000002
801000,390.0,2.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-46.25
801600,413.84615384615387,2.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-79.35384615384612
802200,445.6,4.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-72.58181818181811
802800,436.25,5.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-70.59210526315792
803400,493.2,1.0,0.001,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0,13.0,5.699999999999989
804000,518.1818181818181,3.0,0.001,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0,13.0,74.61038961038957
804600,506.8421052631579,0.0,0.001,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0,13.0,106.84210526315792
805200,487.5,0.0,0.001,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0,13.0,97.5
805800,443.57142857142856,0.0,0.001,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0,13.0,53.571428571428555
806400,400.0,0.0,0.001,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-7.5
807000,390.0,1.0,0.001,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-53.68421052631578
807600,390.0,3.0,0.001,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-115.21739130434781
808200,407.5,2.0,0.001,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0,13.0,-131.25
808800,443.6842105263158,0.0,0.001,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0,45.0,-59.649122807017534
809400,505.2173913043478,2.0,0.001,0.0,1.0,44.0,0.0,0.0,26.0,26.0,0,96.0,26.086956521739125
810000,538.75,1.0,0.001,0.0,1.0,44.0,0.0,0.0,19.0,19.0,0,82.0,35.56818181818181
810600,503.3333333333333,1.0,0.001,0.0,1.0,44.0,0.0,0.0,20.0,20.0,0,84.0,51.90476190476187
811200,479.1304347826087,0.0,0.001,0.0,1.0,44.0,0.0,0.0,20.0,20.0,0,84.0,34.33043478260868
811800,503.1818181818182,0.0,0.001,0.0,1.0,44.0,0.0,0.0,21.0,21.0,0,86.0,51.18181818181819
812400,451.42857142857144,0.0,0.0176,0.0,1.0,44.0,0.0,0.0,20.0,20.0,1,84.0,15.639097744360924
813000,444.8,1.0,0.0176,1.0,1.0,44.0,0.0,0.0,21.0,21.0,1,86.0,16.618181818181824
813600,452.0,1.0,0.0176,1.0,1.0,44.0,0.0,0.0,15.0,15.0,1,74.0,-6.888888888888914
814200,435.7894736842105,2.0,0.0144,0.0,1.0,44.0,0.0,0.0,14.0,14.0,1,72.0,-50.877192982456165
814800,428.1818181818182,3.0,0.0144,0.0,0.0,44.0,0.0,0.0,14.0,14.0,1,72.0,-77.81818181818181
815400,458.8888888888889,1.0,0.0144,1.0,0.0,44.0,0.0,0.0,26.0,26.0,1,96.0,-65.55555555555554
816000,486.6666666666667,4.0,0.0144,0.0,0.0,44.0,0.0,0.0,24.0,24.0,0.5,92.0,-55.833333333333314
816600,506.0,2.0,0.0144,0.0,0.0,44.0,0.0,0.0,21.0,21.0,0.5,86.0,-44.625
817200,524.4444444444445,3.0,0.0144,0.0,0.0,44.0,0.0,0.0,28.0,28.0,0.5,100.0,-42.614379084967254
817800,542.5,3.0,0.0111,0.0,0.0,44.0,0.0,0.0,23.0,23.0,0,90.0,-33.214285714285666
818400,550.625,2.0,0.0111,0.0,0.0,44.0,0.0,0.0,22.0,22.0,0,88.0,-32.904411764705856
819000,567.0588235294117,4.0,0.0111,0.0,0.0,44.0,0.0,0.0,23.0,23.0,0,90.0,0.0
819600,575.7142857142857,0.0,0.0788,0.0,0.0,44.0,0.0,0.0,22.0,22.0,1.7,88.0,-27.619047619047706
820200,583.5294117647059,0.0,0.0788,0.0,0.0,44.0,0.0,0.0,25.0,25.0,1.7,94.0,-22.379679144385022
821400,603.3333333333334,1.0,0.0882,0.0,0.0,44.0,0.0,0.0,23.0,23.0,1,90.0,54.16666666666674
822000,605.9090909090909,3.0,0.0882,1.0,0.0,44.0,0.0,0.0,22.0,22.0,1,88.0,109.06698564593296
822600,611.304347826087,3.0,0.0882,1.0,0.0,44.0,0.0,0.0,26.0,26.0,1,96.0,147.73291925465844
823200,549.1666666666666,5.0,0.0804,1.0,0.0,44.0,0.0,0.0,22.0,22.0,0,88.0,93.4523809523809
823800,496.8421052631579,3.0,0.0804,1.0,0.0,44.0,0.0,0.0,23.0,23.0,0,90.0,43.20574162679429
824400,463.57142857142856,4.0,0.0804,1.0,0.0,44.0,0.0,0.0,22.0,22.0,0,88.0,21.298701298701303
825000,455.7142857142857,3.0,0.0881,1.0,0.0,44.0,0.0,0.0,25.0,25.0,0,94.0,20.977443609022544
825600,453.6363636363636,6.0,0.0881,1.0,0.0,44.0,0.0,0.0,20.0,20.0,0,84.0,22.922077922077904
826200,442.27272727272725,3.0,0.0881,1.0,0.0,44.0,0.0,0.0,21.0,21.0,0,86.0,12.272727272727252
826800,434.7368421052632,5.0,0.0908,1.0,0.0,44.0,0.0,0.0,22.0,22.0,1.5,88.0,-3.263157894736821
827400,430.7142857142857,4.0,0.0908,1.0,0.0,44.0,0.0,0.0,22.0,22.0,1.5,88.0,-12.14285714285711
828000,430.0,3.0,0.0908,1.0,0.0,44.0,0.0,0.0,27.0,27.0,1.5,98.0,-8.75
828600,438.0,1.0,0.0799,1.0,0.0,44.0,0.0,0.0,20.0,20.0,1,84.0,2.2105263157894797
829200,442.85714285714283,3.0,0.0799,1.0,0.0,44.0,0.0,0.0,19.0,19.0,1,82.0,13.626373626373606
829800,438.75,3.0,0.0799,1.0,0.0,44.0,0.0,0.0,24.0,24.0,1,92.0,3.75
830400,435.7894736842105,2.0,0.0744,1.0,0.0,44.0,0.0,0.0,19.0,19.0,1,82.0,-1.0855263157894797
831000,429.2307692307692,5.0,0.0744,1.0,0.0,44.0,0.0,0.0,25.0,25.0,1,94.0,-12.769230769230774
831600,435.0,5.0,0.0737,1.0,0.0,44.0,0.0,0.0,19.0,19.0,1,82.0,-10.555555555555543
832200,436.875,4.0,0.0737,1.0,0.0,44.0,0.0,0.0,18.0,18.0,1,80.0,-8.125
832800,442.0,2.0,0.0737,1.0,0.0,44.0,0.0,0.0,34.0,34.0,1,112.0,-11.888888888888914
833400,445.55555555555554,4.0,0.0843,1.0,0.0,44.0,0.0,0.0,20.0,20.0,1,84.0,-18.888888888888914
834000,445.0,2.0,0.0843,1.0,0.0,44.0,0.0,0.0,20.0,20.0,1,84.0,-26.25
834600,453.8888888888889,4.0,0.0843,1.0,0.0,44.0,0.0,0.0,34.0,34.0,1,112.0,-17.611111111111086
835200,464.44444444444446,2.0,0.0881,1.0,0.0,44.0,0.0,0.0,31.0,31.0,1,106.0,-9.055555555555543
835800,471.25,1.0,0.0881,1.0,0.0,44.0,0.0,0.0,25.0,25.0,1,94.0,1.875
836400,471.5,1.0,0.0881,1.0,0.0,44.0,0.0,0.0,23.0,23.0,1,90.0,2.8333333333333144
837000,473.5,3.0,0.0753,1.0,0.0,44.0,0.0,0.0,23.0,23.0,1,90.0,4.026315789473699
837600,469.375,3.0,0.0753,1.0,0.0,44.0,0.0,0.0,24.0,24.0,1,92.0,-12.625
838200,468.6666666666667,2.0,0.0753,1.0,0.0,44.0,0.0,0.0,22.0,22.0,1,88.0,-12.583333333333314
838800,469.4736842105263,4.0,0.0735,1.0,0.0,44.0,0.0,0.0,18.0,18.0,1,80.0,-5.526315789473699
839400,482.0,4.0,0.0735,1.0,0.0,44.0,0.0,0.0,18.0,18.0,1,80.0,8.111111111111086
840000,481.25,4.0,0.0735,1.0,0.0,44.0,0.0,0.0,20.0,20.0,1,84.0,0.0
840600,475.0,2.0,0.0826,1.0,0.0,44.0,0.0,0.0,18.0,18.0,1,80.0,-9.117647058823536
841200,473.8888888888889,2.0,0.0826,1.0,0.0,44.0,0.0,0.0,18.0,18.0,1,80.0,-11.900584795321606
841800,481.25,4.0,0.0826,1.0,0.0,44.0,0.0,0.0,20.0,20.0,1,84.0,-2.867647058823536
842400,484.11764705882354,4.0,0.073,1.0,0.0,44.0,0.0,0.0,18.0,18.0,1,80.0,-0.8823529411764639
843000,485.7894736842105,0.0,0.073,0.0,0.0,44.0,0.0,0.0,21.0,21.0,1,86.0,5.78947368421052
843600,484.11764705882354,0.0,0.073,0.0,0.0,44.0,0.0,0.0,20.0,20.0,1,84.0,7.4509803921568505
844200,485.0,0.0,0.0746,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,15.0
844800,480.0,0.0,0.0746,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,15.555555555555543
845400,476.6666666666667,0.0,0.0746,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,18.09523809523813
846000,470.0,0.0,0.074,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,15.0
846600,464.44444444444446,0.0,0.074,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,11.111111111111143
847200,458.57142857142856,0.0,0.074,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,12.417582417582423
847800,455.0,0.0,0.0752,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,15.714285714285722
848400,453.3333333333333,0.0,0.0752,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,20.47619047619048
849000,446.15384615384613,0.0,0.0752,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,19.487179487179446
849600,439.2857142857143,0.0,0.0727,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,15.952380952380963
850200,432.85714285714283,0.0,0.0727,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,10.129870129870085
850800,426.6666666666667,0.0,0.0727,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,2.6666666666666856
851400,423.3333333333333,0.0,0.0731,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,8.333333333333314
852000,422.72727272727275,0.0,0.0731,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,8.021390374331588
852600,424.0,0.0,0.0731,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,8.545454545454561
853200,415.0,0.0,0.0688,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,8.333333333333314
853800,414.70588235294116,0.0,0.0688,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,4.70588235294116
854400,415.45454545454544,0.0,0.0688,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,13.0,10.160427807486599
855000,406.6666666666667,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,1.6666666666666856
855600,410.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,10.0
856200,405.29411764705884,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,6.960784313725526
856800,405.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,9.70588235294116
857400,400.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,5.0
858000,398.3333333333333,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,8.333333333333314
858600,395.29411764705884,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,5.29411764705884
859200,395.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,5.0
859800,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
860400,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
861000,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
861600,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
862200,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
862800,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
863400,390.0,0.0,0.001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
